coc_id,year,field_id,class,manual_value,auto_value,source_page,reason
MI-512,2024,2a_5_3_non_vsp,B_integer,,8,49,manual_blank
MI-512,2024,2a_5_3_vsp,B_integer,,6,49,manual_blank
MI-512,2024,2a_5_3_hmis,B_integer,,2,49,manual_blank
MI-512,2024,2a_5_3_coverage,B_percent,,1.0,49,manual_blank
MI-512,2024,2a_5_4_non_vsp,B_integer,,69,49,manual_blank
MI-512,2024,2a_5_4_vsp,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_4_hmis,B_integer,,69,49,manual_blank
MI-512,2024,2a_5_4_coverage,B_percent,,1.0,49,manual_blank
MI-512,2024,2a_5_5_non_vsp,B_integer,,284,49,manual_blank
MI-512,2024,2a_5_5_vsp,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_5_hmis,B_integer,,262,49,manual_blank
MI-512,2024,2a_5_5_coverage,B_percent,,0.92,49,manual_blank
MI-512,2024,2a_5_6_non_vsp,B_integer,,26,49,manual_blank
MI-512,2024,2a_5_6_vsp,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_6_hmis,B_integer,,0,49,manual_blank
MI-512,2024,2a_5_6_coverage,B_percent,,0.0,49,manual_blank
MI-512,2024,1c_4_1,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_4_2,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_4_3,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_4_4,A_categorical,,Yes,10,manual_blank
MI-512,2024,1c_5_1,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_5_2,A_categorical,,Yes,12,manual_blank
MI-512,2024,1c_5_3,A_categorical,,Yes,12,manual_blank
MI-512,2024,1d_9_1,A_categorical,,Yes,32,manual_blank
MI-512,2024,2a_6,A_categorical,,Yes,50,manual_blank
MI-512,2024,3a_1,A_categorical,,No,62,manual_blank
MI-512,2024,3a_2,A_categorical,,No,62,manual_blank
MI-512,2024,3c_1,A_categorical,,No,64,manual_blank
MI-512,2024,4a_1,A_categorical,,No,65,manual_blank
MI-519,2024,1b_1_18_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_18_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_18_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_19_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_19_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_19_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_20_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_20_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_20_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_21_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_21_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_21_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_22_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_22_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_22_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_23_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_23_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_23_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_24_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_24_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_24_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_25_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_25_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_25_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_26_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_26_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_26_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_27_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_27_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_27_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_28_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_28_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_28_ces,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1b_1_29_meetings,A_categorical,No,Yes,4,manual='No'/auto='Yes'
MI-519,2024,1d_10a_4_unsheltered,B_integer,4.0,0,35,manual=4/auto=0
MI-519,2024,3c_1,A_categorical,Nonexistent,No,59,manual='Nonexistent'/auto='No'
MN-503,2024,1b_1_21_ces,A_categorical,Yes,No,4,manual='Yes'/auto='No'
MN-509,2024,1b_1_11_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
MN-509,2024,2a_5_1_hmis,B_integer,117.0,177,48,manual=117/auto=177
MO-606,2024,1d_9_1,A_categorical,Yes,,,auto_blank
MT-500,2024,1a_1b,C_label,,Montana Statewide CoC,2,manual_blank
MT-500,2024,1c_1_1,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_2,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_3,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_4,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_5,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_6,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_7,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_8,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_9,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_10,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_11,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_12,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_13,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_14,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_15,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_16,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_1_17,A_categorical,,Yes,9,manual_blank
MT-500,2024,1c_2_1,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_2_2,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_2_3,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_2_4,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_3_1,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_3_2,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_3_3,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_3_4,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_3_5,A_categorical,,No,10,manual_blank
MT-500,2024,1d_1_1,A_categorical,,Yes,22,manual_blank
MT-500,2024,1d_1_2,A_categorical,,Yes,22,manual_blank
MT-500,2024,1d_1_3,A_categorical,,Yes,22,manual_blank
MT-500,2024,1d_1_4,A_categorical,,Yes,22,manual_blank
MT-500,2024,1d_2_1,B_integer,,19.0,22,manual_blank
MT-500,2024,1d_2_2,B_integer,,19.0,22,manual_blank
MT-500,2024,1d_2_3,B_percent,,1.0,22,manual_blank
MT-500,2024,1d_4_1_policymakers,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_4_1_prevent_crim,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_4_2_policymakers,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_4_2_prevent_crim,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_4_3_policymakers,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_4_3_prevent_crim,A_categorical,,Yes,24,manual_blank
MT-500,2024,1d_6_1,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_6_2,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_6_3,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_6_4,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_6_5,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_6_6,A_categorical,,Yes,25,manual_blank
MT-500,2024,1d_9b_1,A_categorical,,No,32,manual_blank
MT-500,2024,1d_9b_2,A_categorical,,Yes,32,manual_blank
MT-500,2024,1d_9b_3,A_categorical,,Yes,32,manual_blank
MT-500,2024,1d_9b_4,A_categorical,,Yes,32,manual_blank
MT-500,2024,1d_9b_5,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_6,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_7,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_8,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_9,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_10,A_categorical,,Yes,33,manual_blank
MT-500,2024,1d_9b_11,A_categorical,,Yes,33,manual_blank
MT-500,2024,1c_4c_1_mou,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_1_oth,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_2_mou,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_2_oth,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_3_mou,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_3_oth,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_4_mou,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_4_oth,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_5_mou,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_5_oth,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_6_mou,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_6_oth,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_7_mou,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_7_oth,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_8_mou,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_8_oth,A_categorical,,Yes,12,manual_blank
MT-500,2024,1c_4c_9_mou,A_categorical,,No,12,manual_blank
MT-500,2024,1c_4c_9_oth,A_categorical,,No,12,manual_blank
MT-500,2024,1c_5c_1_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_1_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_2_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_2_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_3_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_3_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_4_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_4_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_5_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_5_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_6_proj,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_5c_6_ces,A_categorical,,Yes,15,manual_blank
MT-500,2024,1c_7c_1,A_categorical,,Yes,21,manual_blank
MT-500,2024,1c_7c_2,A_categorical,,No,21,manual_blank
MT-500,2024,1c_7c_3,A_categorical,,Yes,21,manual_blank
MT-500,2024,1c_7c_4,A_categorical,,Yes,21,manual_blank
MT-500,2024,1c_7c_5,A_categorical,,Yes,21,manual_blank
MT-500,2024,1c_7c_6,A_categorical,,No,21,manual_blank
MT-500,2024,1c_7c_7,A_categorical,,Yes,21,manual_blank
MT-500,2024,1d_10a_1_years,B_integer,,9,36,manual_blank
MT-500,2024,1d_10a_1_unsheltered,B_integer,,4,36,manual_blank
MT-500,2024,1d_10a_2_years,B_integer,,9,36,manual_blank
MT-500,2024,1d_10a_2_unsheltered,B_integer,,9,36,manual_blank
MT-500,2024,1d_10a_3_years,B_integer,,4,36,manual_blank
MT-500,2024,1d_10a_3_unsheltered,B_integer,,2,36,manual_blank
MT-500,2024,1d_10a_4_years,B_integer,,9,37,manual_blank
MT-500,2024,1d_10a_4_unsheltered,B_integer,,4,37,manual_blank
MT-500,2024,2a_5_1_non_vsp,B_integer,,1194,47,manual_blank
MT-500,2024,2a_5_1_vsp,B_integer,,232,47,manual_blank
MT-500,2024,2a_5_1_hmis,B_integer,,960,47,manual_blank
MT-500,2024,2a_5_1_coverage,B_percent,,0.6732,47,manual_blank
MT-500,2024,2a_5_2_non_vsp,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_2_vsp,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_2_hmis,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_2_coverage,B_percent,,0.0,47,manual_blank
MT-500,2024,2a_5_3_non_vsp,B_integer,,588,47,manual_blank
MT-500,2024,2a_5_3_vsp,B_integer,,88,47,manual_blank
MT-500,2024,2a_5_3_hmis,B_integer,,301,47,manual_blank
MT-500,2024,2a_5_3_coverage,B_percent,,0.4453,47,manual_blank
MT-500,2024,2a_5_4_non_vsp,B_integer,,226,47,manual_blank
MT-500,2024,2a_5_4_vsp,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_4_hmis,B_integer,,226,47,manual_blank
MT-500,2024,2a_5_4_coverage,B_percent,,1.0,47,manual_blank
MT-500,2024,2a_5_5_non_vsp,B_integer,,708,47,manual_blank
MT-500,2024,2a_5_5_vsp,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_5_hmis,B_integer,,619,47,manual_blank
MT-500,2024,2a_5_5_coverage,B_percent,,0.8743,47,manual_blank
MT-500,2024,2a_5_6_non_vsp,B_integer,,26,47,manual_blank
MT-500,2024,2a_5_6_vsp,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_6_hmis,B_integer,,0,47,manual_blank
MT-500,2024,2a_5_6_coverage,B_percent,,0.0,47,manual_blank
MT-500,2024,1c_4_1,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_4_2,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_4_3,A_categorical,,No,10,manual_blank
MT-500,2024,1c_4_4,A_categorical,,Yes,10,manual_blank
MT-500,2024,1c_5_1,A_categorical,,Yes,13,manual_blank
MT-500,2024,1c_5_2,A_categorical,,Yes,13,manual_blank
MT-500,2024,1c_5_3,A_categorical,,Yes,13,manual_blank
MT-500,2024,1d_9_1,A_categorical,,Yes,31,manual_blank
MT-500,2024,2a_6,A_categorical,,Yes,48,manual_blank
MT-500,2024,3a_1,A_categorical,,Yes,58,manual_blank
MT-500,2024,3a_2,A_categorical,,Yes,58,manual_blank
MT-500,2024,3c_1,A_categorical,,No,61,manual_blank
MT-500,2024,4a_1,A_categorical,,Yes,62,manual_blank
NC-500,2024,1a_1b,C_label,City of Winston-Salem,Winston-Salem/Forsyth County CoC,2,manual='city of winston-salem'/auto='winston-salem/forsyth county coc'
NC-500,2024,1d_2_1,B_integer,0.07,7.0,22,manual=0/auto=7
NC-500,2024,1d_2_2,B_integer,0.07,7.0,22,manual=0/auto=7
NC-505,2024,1c_4c_6_mou,A_categorical,No,Yes,10,manual='No'/auto='Yes'
NC-505,2024,2a_6,A_categorical,Yes,No,65,manual='Yes'/auto='No'
NC-506,2024,1b_1_2_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NC-506,2024,1c_1_1,A_categorical,Nonexistent,No,9,manual='Nonexistent'/auto='No'
NC-506,2024,1d_4_1_prevent_crim,A_categorical,No,Yes,23,manual='No'/auto='Yes'
NC-513,2024,1b_1_11_meetings,A_categorical,Nonexistenet,Nonexistent,3,manual='Nonexistenet'/auto='Nonexistent'
NC-513,2024,2a_5_5_coverage,B_percent,0.9184,0.5227,44,manual=91.84/auto=52.27
NC-516,2024,1b_1_7_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NC-516,2024,2a_6,A_categorical,Yes,No,85,manual='Yes'/auto='No'
NE-500,2024,1b_1_1_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NE-500,2024,1b_1_5_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NE-500,2024,1b_1_7_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NE-500,2024,1b_1_8_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NE-502,2024,1d_9b_6,A_categorical,Yes,No,31,manual='Yes'/auto='No'
NE-502,2024,2a_5_2_coverage,B_percent,0.0,1.0,46,manual=0.0/auto=100.0
NJ-504,2024,1b_1_13_meetings,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NJ-504,2024,1b_1_13_voted,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NJ-504,2024,1b_1_13_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
NJ-504,2024,1b_1_14_meetings,A_categorical,No,Yes,3,manual='No'/auto='Yes'
NJ-504,2024,1b_1_14_voted,A_categorical,No,Yes,3,manual='No'/auto='Yes'
NJ-504,2024,1b_1_14_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
NJ-504,2024,2a_5_5_non_vsp,B_integer,1131.0,1331,45,manual=1131/auto=1331
NJ-504,2024,2a_5_5_hmis,B_integer,1041.0,1014,45,manual=1041/auto=1014
NJ-506,2024,1a_4,C_label,New Jersey Housing and Mortgage Finance,NJ HMFA,2,manual='new jersey housing and mortgage finance'/auto='nj hmfa'
NJ-506,2024,1b_1_24_voted,A_categorical,No,Yes,4,manual='No'/auto='Yes'
NJ-506,2024,1c_1_1,A_categorical,Nonexistent,Yes,8,manual='Nonexistent'/auto='Yes'
NJ-506,2024,1c_2_1,A_categorical,"1. The County of Hudson and City of Jersey City are the only direct ESG
recipients in the CoC’s areas and together they chair the HCAEH. ESG/CoC
program staff from both entities participate in each jurisdiction’s application and
review committee for funding allocations for ESG & CoC. This coordination
allows for funding decisions that best utilize the different funding sources
available. The State of NJ also provides ESG funds within the CoC area and
requires HCAEH approval, through letters of support, for all ESG priority
projects. The CoC also provides comment on how the State uses its ESG
funding through the public comment period.",Yes,9,"manual='1. The County of Hudson and City of Jersey City are the only direct ESG\nrecipients in the CoC’s areas and together they chair the HCAEH. ESG/CoC\nprogram staff from both entities participate in each jurisdiction’s application and\nreview committee for funding allocations for ESG & CoC. This coordination\nallows for funding decisions that best utilize the different funding sources\navailable. The State of NJ also provides ESG funds within the CoC area and\nrequires HCAEH approval, through letters of support, for all ESG priority\nprojects. The CoC also provides comment on how the State uses its ESG\nfunding through the public comment period.'/auto='Yes'"
NJ-506,2024,1c_2_2,A_categorical,,Yes,9,manual_blank
NJ-506,2024,1c_2_3,A_categorical,,Yes,9,manual_blank
NJ-506,2024,1c_2_4,A_categorical,,Yes,9,manual_blank
NJ-506,2024,3c_1,A_categorical,N/A,No,60,manual='N/A'/auto='No'
NJ-507,2024,2a_5_1_coverage,B_percent,1.0,0.32,46,manual=100.0/auto=32.0
NJ-510,2024,1b_1_1_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_1_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_1_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_2_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_2_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_2_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_3_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_3_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_3_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_4_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_4_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_4_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_5_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_5_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_5_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_6_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_6_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_6_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_8_meetings,A_categorical,Nonexistent,,,auto_blank
NJ-510,2024,1b_1_8_voted,A_categorical,No,,,auto_blank
NJ-510,2024,1b_1_8_ces,A_categorical,No,,,auto_blank
NJ-510,2024,1b_1_9_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_9_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_9_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_10_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_10_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_10_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_11_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_11_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_11_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_12_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_12_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_12_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_13_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_13_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_13_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_14_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_14_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_14_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_15_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_15_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_15_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_16_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_16_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_16_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_17_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_17_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_17_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_18_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_18_voted,A_categorical,No,,,auto_blank
NJ-510,2024,1b_1_18_ces,A_categorical,No,,,auto_blank
NJ-510,2024,1b_1_19_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_19_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_19_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_20_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_20_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_20_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_21_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_21_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_21_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_22_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_22_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_22_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_23_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_23_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_23_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_24_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_24_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_24_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_25_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_25_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_25_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_26_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_26_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_26_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_27_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_27_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_27_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_28_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_28_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_28_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_29_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_29_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_29_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_30_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_30_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_30_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_31_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_31_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_31_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_32_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_32_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_32_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_33_meetings,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_33_voted,A_categorical,Yes,,,auto_blank
NJ-510,2024,1b_1_33_ces,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_1_11,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_2_3,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_2_4,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_3_3,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_3_4,A_categorical,Yes,,,auto_blank
NJ-510,2024,1c_3_5,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_2_3,B_percent,1.0,0.1,21,manual=100.0/auto=10.0
NJ-510,2024,1d_4_1_policymakers,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_4_1_prevent_crim,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_4_2_policymakers,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_4_2_prevent_crim,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_4_3_policymakers,A_categorical,No,,,auto_blank
NJ-510,2024,1d_4_3_prevent_crim,A_categorical,Yes,,,auto_blank
NJ-510,2024,1d_9b_1,A_categorical,Yes,,,auto_blank
